order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,delivery_address,delivery_partner_id,delivery_time ,expected delivery_time
10932,403,137,Paneer Tikka,2024-01-30 05:56:01,2024-01-30 07:19:00,Successful,536,3,"H.No. 64 Hegde Street, Jaunpur 918488",179,83,24
10933,395,217,Chole Bhature,2024-04-18 12:34:48,2024-04-18 13:36:00,Successful,549,3,"H.No. 33 Koshy Ganj, Madurai-420101",467,62,33
10934,73,119,Paneer Tikka,2024-05-14 12:23:32,2024-05-14 13:04:00,Successful,818,2,90 Sawhney Marg Tenali-613227,302,41,32
10935,486,232,Chole Bhature,2024-05-02 08:59:37,2024-05-02 10:43:00,Successful,940,4,"H.No. 655 Kakar Chowk, Dewas 382057",205,104,30
10936,444,151,Paneer Tikka,2024-06-24 16:26:39,2024-06-24 17:52:00,Successful,789,3,"513, Mahajan Path Srinagar 460900",488,86,26
10937,263,167,Biryani,2024-07-15 00:20:50,2024-07-15 02:00:00,Successful,273,5,"H.No. 283, Shan Street, Guna-489794",128,100,38
10938,58,128,Tandoori Chicken,2024-08-09 13:07:22,2024-08-09 13:46:00,Successful,391,2,"21/47, Das Ganj, Moradabad-162618",454,39,24
10939,130,277,Biryani,2024-01-16 09:02:13,2024-01-16 09:55:00,Successful,591,1,"H.No. 385, Bahri Jamshedpur 115685",182,53,32
10940,201,17,Pav Bhaji,2024-04-10 22:54:02,2024-04-10 23:42:00,Successful,170,3,H.No. 149 Venkatesh Path Jorhat 870509,74,48,23
10941,346,83,Dosa,2024-03-21 13:12:44,2024-03-21 14:09:00,Successful,194,1,"66/38, Hora Nagar, Coimbatore 858129",364,57,25
10942,8,91,Pav Bhaji,2024-09-11 20:17:21,2024-09-11 21:36:00,Successful,810,2,"30/302, Banerjee Marg Hubli–Dharwad 494109",59,79,32
10943,182,132,Paneer Tikka,2024-08-05 00:30:15,2024-08-05 01:12:00,Successful,397,1,"24/10 Chaudhuri Marg, Sonipat-100952",31,42,27
10944,474,17,Tandoori Chicken,2024-04-10 13:55:39,2024-04-10 15:54:00,Successful,853,2,H.No. 392 Chand Ganj Indore-887618,267,119,36
10945,197,184,Biryani,2024-06-04 11:51:19,2024-06-04 12:37:00,Cancelled,344,3,"81/663 Singh Ganj, Davanagere 323183",431,46,26
10946,358,255,Biryani,2024-08-07 04:49:43,2024-08-07 06:29:00,Successful,893,3,H.No. 57 Bhakta Path Nizamabad-910792,199,100,36
10947,383,143,Dal Makhani,2024-08-22 20:37:38,2024-08-22 21:01:00,Cancelled,645,2,"H.No. 420, Krishnamurthy, Kota 868247",70,24,22
10948,295,58,Paneer Tikka,2024-04-06 20:22:39,2024-04-06 21:53:00,Successful,998,1,"41, Dhillon Nagar Jaipur 305711",87,91,33
10949,75,96,Butter Chicken,2024-03-30 22:46:49,2024-03-31 00:13:00,Successful,643,3,03/193 Chowdhury Nagar Guntur-819013,460,87,36
10950,347,135,Biryani,2024-03-19 21:57:53,2024-03-19 22:32:00,Successful,782,1,"H.No. 06 Bala Road, Tiruvottiyur 642066",485,35,23
10951,434,190,Dosa,2024-08-10 04:58:14,2024-08-10 05:28:00,Successful,749,1,"15 Deshmukh Circle, Etawah-774754",126,30,29
10952,370,254,Aloo Paratha,2024-08-01 09:27:26,2024-08-01 10:43:00,Successful,219,5,21 Ben Circle Phusro-302690,152,76,22
10953,423,70,Samosa,2024-08-10 14:40:11,2024-08-10 15:35:00,Successful,163,4,52/272 Setty Path Bhagalpur 551491,483,55,33
10954,183,52,Biryani,2024-06-16 00:35:17,2024-06-16 02:02:00,Cancelled,175,4,"22/969, Dave Ganj Tezpur-395091",341,87,37
10955,469,213,Tandoori Chicken,2024-02-11 02:08:31,2024-02-11 02:39:00,Successful,596,1,"H.No. 52, Dhar Marg Agra-734757",438,31,34
10956,249,54,Paneer Tikka,2024-01-26 14:18:16,2024-01-26 16:17:00,Successful,170,2,"768, Agrawal Path, Tirunelveli 448410",414,119,27
10957,330,85,Dosa,2024-05-01 02:33:30,2024-05-01 04:30:00,Successful,918,2,"25, Kalla Street Katihar 012682",150,117,27
10958,380,160,Aloo Paratha,2024-07-28 13:52:31,2024-07-28 14:53:00,Successful,239,5,"H.No. 60 Swamy Circle, Kharagpur-245582",400,61,26
10959,92,157,Pav Bhaji,2024-02-27 11:19:01,2024-02-27 11:42:00,Successful,533,5,"34/497 Bhatia Marg, Satna 576088",439,23,24
10960,478,72,Dosa,2024-08-22 19:47:22,2024-08-22 21:40:00,Successful,916,2,"550, Sunder Marg, Deoghar 079461",102,113,26
10961,391,158,Butter Chicken,2024-09-08 11:29:23,2024-09-08 12:07:00,Successful,311,4,"886, Dayal Ganj, Mahbubnagar 704310",154,38,35
10962,239,236,Biryani,2024-09-05 01:40:05,2024-09-05 02:31:00,Successful,512,4,"25/93, Ben Marg, Karnal-935717",31,51,20
10963,384,116,Butter Chicken,2024-08-25 17:33:48,2024-08-25 18:49:00,Successful,947,2,"270, Goda Chowk, Panipat-731358",60,76,32
10964,290,20,Butter Chicken,2024-07-13 18:21:47,2024-07-13 19:48:00,Successful,928,1,H.No. 534 Chacko Street Gwalior-998006,235,87,34
10965,308,235,Butter Chicken,2024-09-11 09:58:12,2024-09-11 10:46:00,Successful,954,2,"84/262 Bava Chowk, Amritsar-557757",153,48,38
10966,381,18,Samosa,2024-01-07 14:20:09,2024-01-07 14:47:00,Successful,465,1,"26 Upadhyay Ganj, Udaipur-884761",262,27,35
10967,419,98,Aloo Paratha,2024-02-13 20:48:54,2024-02-13 21:11:00,Successful,985,5,"H.No. 19 Kannan Street, Rajkot-210921",69,23,40
10968,158,139,Samosa,2024-07-10 19:19:36,2024-07-10 20:06:00,Successful,997,4,"93, Chaudhari Chowk Bidhannagar 254781",229,47,34
10969,422,88,Aloo Paratha,2024-08-18 21:50:19,2024-08-18 22:38:00,Successful,634,4,"54 Kar, Fatehpur 665061",277,48,23
10970,229,93,Paneer Tikka,2024-03-05 19:11:14,2024-03-05 20:22:00,Successful,643,4,"75, Talwar Ganj Bangalore 709255",229,71,21
10971,221,78,Chole Bhature,2024-07-02 17:41:29,2024-07-02 19:17:00,Successful,809,5,"H.No. 55 Biswas Marg, Tiruchirappalli-359677",234,96,26
10972,467,78,Samosa,2024-07-15 04:33:28,2024-07-15 04:53:00,Successful,364,5,"30/28, Mander Chowk Bokaro 485490",157,20,29
10973,378,45,Chole Bhature,2024-07-13 00:02:03,2024-07-13 01:06:00,Successful,475,4,"26/08 Arya Marg, Guntakal-529524",250,64,39
10974,109,261,Samosa,2024-08-09 04:54:47,2024-08-09 05:46:00,Successful,243,3,H.No. 119 Borde Chowk Shivpuri 690160,485,52,34
10975,300,218,Pav Bhaji,2024-08-08 10:39:15,2024-08-08 12:04:00,Cancelled,359,1,"H.No. 42 Sane Street, Sagar-567080",80,85,20
10976,270,2,Paneer Tikka,2024-05-18 07:03:44,2024-05-18 08:57:00,Successful,898,5,"H.No. 956 Aurora Ganj, Sasaram-192627",150,114,38
10977,403,260,Chole Bhature,2024-07-13 17:58:55,2024-07-13 18:18:00,Successful,930,4,83 Dass Path Giridih-308786,256,20,40
10978,435,175,Pav Bhaji,2024-01-27 00:17:07,2024-01-27 01:25:00,Cancelled,648,2,"84/131 Bhardwaj Chowk, Dharmavaram 210974",23,68,31
10979,356,74,Samosa,2024-08-04 23:15:55,2024-08-05 00:26:00,Successful,424,2,06 Khanna Ambattur-011231,57,71,20
10980,95,17,Dal Makhani,2024-08-20 06:15:14,2024-08-20 06:50:00,Successful,245,2,"512, Varkey Path Mumbai-853850",168,35,32
10981,147,226,Samosa,2024-03-22 22:23:16,2024-03-22 22:58:00,Successful,948,1,H.No. 01 Grover Circle Muzaffarpur-209690,400,35,24
10982,489,87,Paneer Tikka,2024-08-29 14:37:45,2024-08-29 15:58:00,Successful,388,5,"91 Gill Street, Kurnool-457556",74,81,35
10983,364,113,Chole Bhature,2024-04-04 20:43:10,2024-04-04 21:52:00,Successful,898,2,"H.No. 55 Sule Street, Asansol-767083",252,69,30
10984,156,78,Tandoori Chicken,2024-07-18 16:10:17,2024-07-18 17:30:00,Successful,818,1,"H.No. 61 Karpe Zila, Motihari 725384",140,80,24
10985,481,68,Aloo Paratha,2024-01-06 12:54:58,2024-01-06 13:32:00,Successful,551,5,"09/465, Kohli Marg Jehanabad-603178",271,38,33
10986,500,162,Tandoori Chicken,2024-07-08 01:31:07,2024-07-08 03:22:00,Successful,866,2,05/943 Ratta Ganj Howrah 758654,463,111,40
10987,310,222,Dosa,2024-01-06 19:27:48,2024-01-06 21:07:00,Successful,437,5,"37/31, Sehgal Circle, Phusro 748306",350,100,21
10988,142,57,Samosa,2024-03-01 07:16:49,2024-03-01 08:47:00,Successful,303,1,48/023 Salvi Path Kadapa 561455,50,91,21
10989,402,187,Samosa,2024-06-28 02:28:13,2024-06-28 04:14:00,Successful,415,4,"66 Rana, Surat 322863",64,106,34
10990,168,124,Butter Chicken,2024-01-02 21:19:03,2024-01-02 21:40:00,Successful,929,2,"H.No. 268, Seth Circle, Thanjavur 086006",2,21,40
10991,265,61,Biryani,2024-02-20 15:03:00,2024-02-20 16:56:00,Successful,840,5,77/518 Rajagopalan Chowk Bokaro-851112,239,113,38
10992,448,45,Samosa,2024-04-02 07:50:04,2024-04-02 09:16:00,Successful,614,1,H.No. 461 Goyal Circle Noida-080203,149,86,32
10993,110,266,Samosa,2024-02-24 15:53:05,2024-02-24 17:43:00,Successful,614,5,"H.No. 581 Borde Street, Bhind 287716",309,110,36
10994,10,54,Samosa,2024-05-20 19:33:00,2024-05-20 21:28:00,Successful,979,2,"67/539 Bansal Chowk, Dhanbad-319387",282,115,26
10995,292,174,Paneer Tikka,2024-07-11 03:06:41,2024-07-11 03:57:00,Successful,770,3,71 Saini Chowk Hazaribagh-245684,61,51,27
10996,358,151,Dosa,2024-01-22 16:41:58,2024-01-22 18:08:00,Successful,906,1,97/89 Chadha Ganj Bidhannagar-519489,214,87,23
10997,485,80,Tandoori Chicken,2024-05-01 05:03:34,2024-05-01 05:55:00,Successful,102,5,"H.No. 222 Dutta Circle, Jabalpur 382737",23,52,22
10998,389,290,Samosa,2024-04-14 11:34:25,2024-04-14 13:25:00,Successful,691,5,H.No. 75 Chadha Chowk Kota-207780,13,111,29
10999,262,60,Paneer Tikka,2024-08-06 17:55:21,2024-08-06 18:49:00,Cancelled,106,2,"26/57 Sachdev, Jaunpur 948118",44,54,35
11000,183,53,Samosa,2024-02-26 15:40:16,2024-02-26 16:39:00,Successful,799,4,"517 Shankar Street, Kottayam-204550",164,59,24
11001,272,262,Aloo Paratha,2024-02-20 23:59:31,2024-02-21 01:17:00,Successful,224,5,"57/78 Chakraborty Ganj, Dehri-909406",310,78,24
11002,32,105,Butter Chicken,2024-03-25 23:51:27,2024-03-26 00:52:00,Successful,809,5,"992, Raj Chowk Bally-599200",429,61,33
11003,92,264,Chole Bhature,2024-08-24 10:52:15,2024-08-24 12:11:00,Successful,736,3,"221, Kade Road Raurkela Industrial Township-158982",348,79,39
11004,305,124,Butter Chicken,2024-01-22 08:48:37,2024-01-22 09:57:00,Successful,555,1,"86/760, Balan Marg Dharmavaram 347227",77,69,35
11005,25,187,Tandoori Chicken,2024-02-11 22:19:06,2024-02-11 23:00:00,Successful,948,2,31/380 Amble Zila Junagadh 387570,154,41,32
11006,465,2,Dal Makhani,2024-04-27 15:42:09,2024-04-27 16:03:00,Successful,532,3,H.No. 126 Borra Path Raichur-748755,90,21,20
11007,223,55,Butter Chicken,2024-08-15 01:12:37,2024-08-15 02:07:00,Successful,775,2,"43/29 Choudhry Street, Bhimavaram 033617",239,55,22
11008,29,91,Paneer Tikka,2024-03-23 10:15:06,2024-03-23 11:24:00,Successful,633,2,"30/16, Deshmukh Ganj Singrauli 077869",46,69,25
11009,441,53,Biryani,2024-06-30 08:30:11,2024-06-30 09:16:00,Successful,649,3,16 Dixit Circle Burhanpur 133377,451,46,38
11010,266,167,Paneer Tikka,2024-05-29 19:10:04,2024-05-29 19:42:00,Successful,337,1,"097, Mandal Road Erode-466520",228,32,24
11011,57,47,Aloo Paratha,2024-02-09 05:38:50,2024-02-09 06:27:00,Successful,998,4,"10, Bhakta Zila Lucknow-243218",429,49,28
11012,204,156,Tandoori Chicken,2024-05-12 12:38:43,2024-05-12 13:09:00,Successful,162,3,"H.No. 403, Sehgal Road New Delhi 060057",319,31,21
11013,440,127,Butter Chicken,2024-02-11 19:00:07,2024-02-11 20:07:00,Successful,813,2,47/72 Kurian Nagar Jehanabad 805058,267,67,25
11014,170,87,Tandoori Chicken,2024-05-17 10:21:09,2024-05-17 11:03:00,Successful,702,3,88/37 Behl Street Secunderabad 217015,269,42,36
11015,369,153,Aloo Paratha,2024-01-27 22:52:27,2024-01-28 00:29:00,Successful,688,2,78 Warrior Path Sri Ganganagar-602570,481,97,25
11016,45,222,Pav Bhaji,2024-07-14 19:49:41,2024-07-14 20:53:00,Successful,446,5,"04 Khosla Ganj, Anand 095021",159,64,37
11017,481,174,Aloo Paratha,2024-03-30 07:14:42,2024-03-30 08:56:00,Successful,342,2,"90, Desai, Indore-663812",471,102,35
11018,77,104,Dal Makhani,2024-07-09 08:15:33,2024-07-09 10:04:00,Successful,604,5,"38/588, Dada Zila, Jammu-890291",117,109,39
11019,184,223,Paneer Tikka,2024-09-09 15:46:36,2024-09-09 16:48:00,Successful,667,1,H.No. 90 Khatri Road Gulbarga-640177,6,62,24
11020,277,149,Pav Bhaji,2024-02-04 12:10:09,2024-02-04 12:59:00,Successful,987,3,"97 Bhandari Circle, Madurai-451262",207,49,31
11021,30,114,Dosa,2024-02-02 17:24:33,2024-02-02 17:48:00,Successful,676,2,"765 Talwar Circle, Ichalkaranji-100333",378,24,25
11022,412,277,Chole Bhature,2024-03-02 20:57:18,2024-03-02 21:46:00,Successful,462,3,209 Dhawan Ganj Bhopal-474457,81,49,22
11023,261,213,Pav Bhaji,2024-08-15 15:36:12,2024-08-15 16:27:00,Cancelled,152,3,"H.No. 74, Brar Chowk, Raurkela Industrial Township 908792",342,51,38
11024,42,169,Pav Bhaji,2024-04-12 21:49:13,2024-04-12 23:29:00,Successful,989,1,99/638 Rattan Marg Gorakhpur-623320,218,100,25
11025,390,286,Tandoori Chicken,2024-04-13 02:35:11,2024-04-13 04:04:00,Successful,108,3,H.No. 358 Sani Circle Gandhidham-161852,8,89,25
11026,341,64,Biryani,2024-02-15 19:19:50,2024-02-15 20:17:00,Successful,154,4,73/804 Datta Circle Phusro 459503,203,58,22
11027,390,289,Tandoori Chicken,2024-06-21 21:52:53,2024-06-21 23:00:00,Successful,582,1,"H.No. 72 Balakrishnan Marg, Sasaram 718051",357,68,35
11028,473,159,Tandoori Chicken,2024-09-09 17:15:29,2024-09-09 18:28:00,Successful,113,1,"H.No. 59, Devan Nagar Saharsa-749893",166,73,26
11029,394,90,Paneer Tikka,2024-05-06 19:50:40,2024-05-06 20:48:00,Cancelled,766,5,"H.No. 147, Upadhyay Road, Patna-968258",155,58,25
11030,398,239,Samosa,2024-07-15 22:43:47,2024-07-15 23:06:00,Cancelled,794,5,H.No. 187 Deshpande Circle Eluru 900564,121,23,23
11031,155,186,Pav Bhaji,2024-06-15 23:36:13,2024-06-16 00:12:00,Successful,629,5,"75/43 Gupta Marg, Tezpur-290472",271,36,28
11032,8,192,Butter Chicken,2024-05-06 15:17:26,2024-05-06 15:58:00,Successful,979,3,"231, Jaggi Street, Mira-Bhayandar-212850",111,41,24
11033,222,196,Paneer Tikka,2024-08-27 08:08:44,2024-08-27 09:22:00,Cancelled,330,1,"H.No. 85, Gola Road, Raurkela Industrial Township 753824",388,74,35
11034,365,274,Dosa,2024-01-24 19:14:48,2024-01-24 20:40:00,Successful,569,5,"115 Bahri Path, Moradabad-780775",40,86,21
11035,478,268,Butter Chicken,2024-08-24 03:43:09,2024-08-24 05:26:00,Successful,734,4,"H.No. 433, Korpal Street Gurgaon-543367",63,103,40
11036,392,266,Butter Chicken,2024-03-26 22:44:17,2024-03-26 23:46:00,Successful,429,4,"58/10, Date Zila, Mahbubnagar 027458",195,62,32
11037,194,242,Samosa,2024-04-04 04:19:53,2024-04-04 04:51:00,Cancelled,922,1,"H.No. 047 Chandran Zila, Durgapur 232510",459,32,25
11038,443,199,Paneer Tikka,2024-05-27 11:50:38,2024-05-27 13:41:00,Successful,599,5,"H.No. 84 Sathe Road, Khandwa-055810",402,111,31
11039,251,299,Biryani,2024-04-02 17:48:52,2024-04-02 18:43:00,Successful,880,1,"68/083, Sarin Marg Chittoor-967681",325,55,37
11040,417,143,Tandoori Chicken,2024-03-16 23:40:10,2024-03-17 00:45:00,Successful,205,4,33/808 Buch Path Kharagpur-706645,203,65,25
11041,56,48,Dosa,2024-01-27 23:21:15,2024-01-28 00:56:00,Successful,201,2,"52/27, Khurana Street, Kalyan-Dombivli-046261",472,95,27
11042,203,46,Dal Makhani,2024-02-24 03:09:52,2024-02-24 03:53:00,Successful,165,5,"H.No. 265, Yogi Nagar, Sultan Pur Majra-155162",346,44,23
11043,291,262,Paneer Tikka,2024-05-07 03:22:45,2024-05-07 04:23:00,Successful,713,5,"51, Kakar Path, Rohtak-874387",275,61,40
11044,409,1,Butter Chicken,2024-02-28 19:08:05,2024-02-28 19:39:00,Successful,685,4,"H.No. 198, Rao Street, Malegaon-749926",493,31,25
11045,289,113,Tandoori Chicken,2024-09-07 11:14:46,2024-09-07 12:25:00,Successful,824,3,"H.No. 87 Lata Marg, Amroha-164165",168,71,35
11046,46,168,Dosa,2024-05-18 13:46:37,2024-05-18 14:38:00,Successful,723,1,"547, Ramanathan Circle Mahbubnagar 021721",186,52,28
11047,458,32,Butter Chicken,2024-01-28 20:44:34,2024-01-28 22:41:00,Successful,631,3,119 Jhaveri Marg Bhiwani 702592,220,117,33
11048,123,136,Biryani,2024-08-22 01:10:50,2024-08-22 02:35:00,Successful,817,1,"48/079, Borra Street, Jammu-841407",481,85,33
11049,297,9,Samosa,2024-03-30 16:21:25,2024-03-30 17:54:00,Successful,235,2,"H.No. 332, Handa Zila, South Dumdum 073430",45,93,34
11050,406,108,Biryani,2024-04-05 11:14:16,2024-04-05 12:47:00,Cancelled,300,2,"96/45, Sahni Path Saharsa 140261",455,93,32
11051,312,8,Samosa,2024-04-22 03:18:40,2024-04-22 04:50:00,Successful,905,1,"134, Jhaveri Street Dehri-593796",78,92,36
11052,475,219,Chole Bhature,2024-08-19 10:35:19,2024-08-19 12:22:00,Successful,510,1,"H.No. 314, Kothari Zila, Varanasi-956492",499,107,22
11053,152,165,Biryani,2024-01-04 11:09:31,2024-01-04 11:41:00,Successful,857,2,"43/35, Batta Street Fatehpur 619791",352,32,32
11054,236,153,Samosa,2024-07-21 05:08:15,2024-07-21 05:45:00,Successful,127,3,H.No. 531 Korpal Zila Patiala 238249,132,37,40
11055,338,206,Biryani,2024-06-02 16:07:41,2024-06-02 17:07:00,Successful,515,4,82/247 Walla Zila Nanded-551478,198,60,39
11056,395,242,Dosa,2024-07-01 01:46:37,2024-07-01 02:10:00,Successful,406,2,"00/700, Banik Nagar, Allahabad 579046",219,24,21
11057,226,207,Samosa,2024-09-10 09:07:06,2024-09-10 10:15:00,Cancelled,967,1,"24/03, Badami Ganj Moradabad-158717",255,68,24
11058,114,138,Dal Makhani,2024-03-22 01:51:46,2024-03-22 02:56:00,Successful,775,4,"567, Bail Nagar, Proddatur-805367",216,65,34
11059,79,123,Aloo Paratha,2024-06-12 16:39:55,2024-06-12 18:20:00,Successful,299,3,32/79 Chad Bhubaneswar-780399,366,101,30
11060,154,36,Aloo Paratha,2024-06-27 21:43:35,2024-06-27 22:09:00,Successful,165,3,H.No. 02 Aggarwal Varanasi-576999,48,26,37
11061,106,50,Pav Bhaji,2024-01-02 07:38:57,2024-01-02 08:07:00,Successful,815,5,"78/05, Chanda Circle, Patiala 014099",458,29,27
11062,122,140,Paneer Tikka,2024-04-18 15:43:37,2024-04-18 16:21:00,Successful,293,2,"22, Badal Path, Salem-579921",388,38,20
11063,329,6,Pav Bhaji,2024-09-09 03:57:04,2024-09-09 05:10:00,Successful,485,5,"685, Doctor Nagar Sonipat 026707",447,73,29
11064,214,149,Chole Bhature,2024-08-13 06:27:40,2024-08-13 06:59:00,Successful,448,1,29/72 Raj Path Dharmavaram-135798,267,32,39
11065,471,221,Samosa,2024-03-28 09:16:17,2024-03-28 11:10:00,Successful,875,2,"68 Chandra Marg, Dehri 892422",342,114,34
11066,345,45,Paneer Tikka,2024-05-24 17:34:00,2024-05-24 19:13:00,Successful,157,5,H.No. 001 Gulati Road Buxar-603368,150,99,38
11067,47,154,Pav Bhaji,2024-04-24 03:19:24,2024-04-24 04:09:00,Successful,873,4,"70/533, Dara Chowk Khammam-316505",56,50,30
11068,221,274,Pav Bhaji,2024-07-11 11:36:35,2024-07-11 13:00:00,Cancelled,465,1,"914 Zacharia Circle, Tadepalligudem 375609",408,84,33
11069,384,36,Samosa,2024-07-12 19:44:31,2024-07-12 20:39:00,Successful,775,5,"57/83, Kari Path Kamarhati-552012",132,55,21
11070,8,176,Paneer Tikka,2024-08-20 18:05:16,2024-08-20 19:26:00,Successful,274,4,88/98 Rao Circle Chittoor-519995,303,81,30
11071,131,183,Biryani,2024-06-08 11:46:06,2024-06-08 13:31:00,Successful,228,2,"621 Master Path, Tiruppur-444800",333,105,36
11072,130,161,Samosa,2024-05-28 11:08:00,2024-05-28 12:45:00,Successful,767,2,"153, Sheth Nagar Rourkela 534384",89,97,30
11073,110,185,Biryani,2024-07-20 06:50:05,2024-07-20 08:35:00,Successful,483,1,"86 Kaur Chowk, Kozhikode-718550",10,105,31
11074,54,18,Chole Bhature,2024-04-23 05:34:27,2024-04-23 06:58:00,Successful,720,1,"98/387 Bir Chowk, Kurnool 926851",75,84,35
11075,447,277,Biryani,2024-06-05 19:07:59,2024-06-05 20:44:00,Successful,744,4,"03 Lata Chowk, Tadepalligudem-847565",455,97,20
11076,357,10,Dosa,2024-01-16 04:11:30,2024-01-16 05:41:00,Successful,196,1,"H.No. 11 Viswanathan, Bhalswa Jahangir Pur 620730",167,90,26
11077,386,115,Pav Bhaji,2024-01-20 08:36:00,2024-01-20 10:26:00,Cancelled,749,3,"30/46, Jhaveri Ganj Ludhiana 657546",111,110,21
11078,16,123,Biryani,2024-02-25 21:56:17,2024-02-25 22:42:00,Successful,547,5,"85/439, Maharaj Ganj, Bhalswa Jahangir Pur 730261",201,46,25
11079,492,69,Chole Bhature,2024-05-14 09:08:50,2024-05-14 10:59:00,Successful,629,3,H.No. 68 Wali Marg Dhule-381322,427,111,32
11080,466,259,Paneer Tikka,2024-05-22 19:48:51,2024-05-22 20:55:00,Successful,137,2,"27/970, Varma Road, Rewa-186504",22,67,20
11081,257,164,Dosa,2024-05-12 02:13:46,2024-05-12 03:35:00,Cancelled,835,3,"H.No. 056, Ravi Marg, Solapur-040572",176,82,26
11082,457,116,Pav Bhaji,2024-06-20 07:47:42,2024-06-20 09:47:00,Successful,856,4,562 Hayre Ichalkaranji-334248,491,120,23
11083,496,74,Pav Bhaji,2024-03-02 01:00:46,2024-03-02 02:15:00,Successful,113,2,"877, Bajwa Nagar Rajkot-555577",452,75,20
11084,106,49,Samosa,2024-03-17 10:00:22,2024-03-17 10:26:00,Successful,726,4,H.No. 682 Anand Path Katni-566829,253,26,26
11085,410,135,Chole Bhature,2024-04-24 07:50:03,2024-04-24 09:49:00,Successful,124,3,"66/76, Bala Zila Dibrugarh-742153",436,119,21
11086,111,96,Paneer Tikka,2024-06-21 08:08:48,2024-06-21 09:26:00,Successful,816,2,"H.No. 94 Contractor Marg, Haridwar 738549",359,78,39
11087,117,185,Dosa,2024-06-26 13:30:48,2024-06-26 14:28:00,Successful,1000,2,"06, Bhakta Zila, Ahmedabad-828595",417,58,22
11088,41,146,Butter Chicken,2024-07-09 16:34:02,2024-07-09 17:14:00,Successful,321,1,H.No. 856 Madan Madurai-942126,292,40,27
11089,290,128,Paneer Tikka,2024-08-19 00:57:28,2024-08-19 02:53:00,Successful,484,5,"340, Bhalla Path, Kishanganj 739548",429,116,29
11090,403,14,Biryani,2024-05-06 02:35:00,2024-05-06 04:19:00,Cancelled,727,5,"63/654, Lata, Dehradun 721573",48,104,34
11091,430,25,Biryani,2024-07-22 15:59:33,2024-07-22 17:35:00,Successful,152,3,"H.No. 209, Balan Street Mira-Bhayandar 428028",341,96,36
11092,257,8,Samosa,2024-07-28 05:30:34,2024-07-28 06:43:00,Successful,421,3,"51, Majumdar Path Sikar-703963",69,73,39
11093,394,297,Dosa,2024-06-28 04:42:25,2024-06-28 06:01:00,Successful,709,4,"78/986 Basak, Kamarhati-845709",380,79,20
11094,379,201,Pav Bhaji,2024-05-14 13:53:28,2024-05-14 15:10:00,Successful,991,1,98/436 Vala Street Allahabad 013176,240,77,32
11095,48,254,Tandoori Chicken,2024-07-05 20:28:26,2024-07-05 21:08:00,Successful,204,5,"956 Chand Marg, Dibrugarh 036369",71,40,27
11096,112,57,Butter Chicken,2024-03-31 12:40:40,2024-03-31 14:26:00,Successful,359,3,"H.No. 577, Kala Zila Sikar 385375",33,106,23
11097,161,191,Aloo Paratha,2024-02-05 15:37:08,2024-02-05 16:27:00,Cancelled,755,5,"H.No. 86 Buch Circle, Nagercoil 601369",34,50,34
